fpr,tpr,thresholds
0.003734827264239029,0.8013635526073337,0.9716805761245416
0.003734827264239029,0.8015478164731896,0.971677617761612
0.003734827264239029,0.8019163442049014,0.9715494907080385
0.003734827264239029,0.8022848719366132,0.9714986966591956
0.003734827264239029,0.802653399668325,0.9713982371130794
0.003734827264239029,0.8043117744610282,0.971365477990005
0.003734827264239029,0.8057858853878754,0.9713613477222656
0.003734827264239029,0.8091026349732817,0.9711495820194088
0.003734827264239029,0.8096554265708494,0.9711089000966954
0.003734827264239029,0.8107610097659849,0.9710274578403125
0.003734827264239029,0.8111295374976967,0.9707826795557023
0.0040460628695922814,0.8111295374976967,0.970747160357894
0.0040460628695922814,0.8114980652294085,0.9706588942641965
0.0040460628695922814,0.8122351206928321,0.9706204332006585
0.0040460628695922814,0.812419384558688,0.9706003121931848
0.0040460628695922814,0.8177630366685094,0.9704357695947227
0.0040460628695922814,0.8179473005343653,0.9703271669066412
0.0040460628695922814,0.8186843559977889,0.9702965106019105
0.0040460628695922814,0.8190528837295007,0.9700470272844997
0.004357298474945534,0.8201584669246361,0.9699903386200824
0.004357298474945534,0.820342730790492,0.9699602307258365
0.004357298474945534,0.8210797862539156,0.9697917651254526
0.004357298474945534,0.8214483139856275,0.969643798703466
0.004357298474945534,0.824212271973466,0.9696409641059874
0.004357298474945534,0.8258706467661692,0.9696096210590591
0.004357298474945534,0.826239174497881,0.9696049265211435
0.004357298474945534,0.8264234383637369,0.9695797959966157
0.004357298474945534,0.8273447576930164,0.9695430484698825
0.004357298474945534,0.8277132854247282,0.9694866874267887
0.004357298474945534,0.82808181315644,0.9693704098957593
0.004357298474945534,0.8284503408881518,0.9693545506848902
0.004357298474945534,0.8286346047540077,0.9692658110709899
